Link,Node_Start,Longitude_Start,Latitude_Start,Node_End,Longitude_End,Latitude_End,Length,Time,Data1,Data2,Data3,Data4,Data5,Data6,Data7,Data8,Data9,Data10,Data11,Data12,Data13,Data14,Data15,Data16
2663,850,104.0896175,30.57092933,1267,104.07653959999999,30.56871008,1278.074796,77.25186752180001,156.24908,0.0,0.0,0.0,135.6279,0.0,47.082336,262.26733,0.0,94.07696,121.9916,0.0,199.60257,189.08607,150.86914,0.0
2664,851,104.06376800000001,30.69164587,816,104.06370390000001,30.6948428,354.37142,34.084398816000004,73.8826,0.0,0.0,0.0,81.509995,0.0,10.433584,100.25911,0.0,37.00396,54.933887,0.0,114.16688,60.332054,67.94436,0.0
2665,851,104.06376800000001,30.69164587,1223,104.0606193,30.69159939,301.6235329,72.3190658752,150.86969,0.0,0.0,0.0,66.65547,0.0,78.67786,134.45851,0.0,182.67618,60.97172,0.0,212.95038,237.46295,165.4509,0.0
2666,851,104.06376800000001,30.69164587,1552,104.0638103,30.68828603,372.3959911,41.408216863,73.08332,0.0,0.0,0.0,122.21475,0.0,24.392763,93.03639,0.0,28.401169,75.71814,0.0,147.64479,103.69256,98.27475,0.0
2667,852,104.0882401,30.6850032,126,104.0853272,30.68633229,315.5116221,44.2125894552,88.54361,0.0,0.0,0.0,105.701225,0.0,41.208675,141.75475,0.0,55.310455,74.58472,0.0,114.506615,103.11505,79.76442,0.0
2668,852,104.0882401,30.6850032,377,104.0903802,30.68823322,412.5236789,53.55043658139999,71.18022,0.0,0.0,0.0,200.1459,0.0,63.284054,181.00844,0.0,104.509705,118.13281,0.0,85.660736,153.02405,94.03396,0.0
2669,852,104.0882401,30.6850032,796,104.086401,30.68210717,366.13292939999997,48.62863149500001,83.63681,0.0,0.0,0.0,71.950615,0.0,91.22712,161.34653,0.0,58.321213,0.0,0.0,118.554214,186.96858,110.405754,0.0
2670,852,104.0882401,30.6850032,1170,104.0910147,30.68363489,306.0025953,34.2578127604,67.76782,0.0,0.0,0.0,67.38521,0.0,20.561642,119.68556,0.0,38.22004,41.783184,0.0,91.89819,82.92864,59.879868,0.0
2671,853,103.9562316,30.67153976,451,103.96083399999999,30.671528600000002,440.927846,43.926520092000004,86.23267,0.0,0.0,0.0,78.47748,0.0,59.646618,125.38696,0.0,51.235863,63.857162,0.0,133.84102,115.442375,95.89131,0.0
2672,853,103.9562316,30.67153976,825,103.95124859999999,30.67150352,477.4011347,32.1439338454,72.70754,0.0,0.0,0.0,73.32796,0.0,25.457859,91.33221,0.0,50.777534,44.31451,0.0,82.15465,75.52611,61.17179,0.0
2673,853,103.9562316,30.67153976,951,103.956184,30.67458422,337.45813639999994,28.5198170726,67.942055,0.0,0.0,0.0,54.94064,0.0,26.295998,75.26143,0.0,38.211025,31.028908,0.0,78.39427,73.54945,53.847015,0.0
2674,854,104.05496070000001,30.6517935,641,104.0562259,30.6535869,232.82136459999998,24.5552366446,54.077785,0.0,0.0,0.0,47.801384,0.0,23.574413,66.02233,0.0,36.17114,40.302708,0.0,66.11368,61.81774,40.425877,0.0
2675,854,104.05496070000001,30.6517935,826,104.0540234,30.65066071,154.3655441,22.8072969402,39.584965,0.0,0.0,0.0,65.83833,0.0,25.8568,43.02619,0.0,42.657665,22.333357,0.0,83.70051,58.30986,29.479877,0.0
2676,854,104.05496070000001,30.6517935,1099,104.05005859999999,30.65538228,615.4954361,55.181701521399994,92.98031,0.0,0.0,0.0,124.28668,0.0,71.24085,190.73749,0.0,68.32719,67.61247,0.0,110.79039,182.41884,114.18507,0.0
2677,854,104.05496070000001,30.6517935,1237,104.05724000000001,30.65083815,242.7171832,34.4332257134,68.750435,0.0,0.0,0.0,81.95832,0.0,31.472404,78.90177,0.0,44.01354,52.891617,0.0,114.215416,85.53606,68.29018,0.0
2678,855,104.0843515,30.67489765,172,104.08739890000001,30.672681,381.5498789,58.27815605280001,116.030014,0.0,0.0,0.0,154.89249,0.0,98.291374,176.68356,0.0,96.30607,24.872078,0.0,192.04393,120.060745,97.47794,0.0
2679,855,104.0843515,30.67489765,1412,104.0851123,30.67463565,78.45539329,12.611408349859998,25.132063,0.0,0.0,0.0,31.105942,0.0,10.801876,36.6544,0.0,14.885519,13.62133,0.0,39.356903,29.606678,25.893679,0.0
2680,855,104.0843515,30.67489765,1730,104.08228309999998,30.6759215,228.3359391,35.2713693084,78.05683,0.0,0.0,0.0,69.29198,0.0,33.66398,96.82281,0.0,41.043556,57.964188,0.0,88.983055,97.88181,55.486156,0.0
2681,855,104.0843515,30.67489765,1858,104.08353509999999,30.67433953,99.71412546,19.334370139740003,33.49444,0.0,0.0,0.0,88.7421,0.0,7.9610195,74.240425,0.0,18.930971,20.00234,0.0,67.45444,19.5275,40.278774,0.0
2682,856,104.06106690000001,30.60531623,203,104.0612128,30.60054761,528.6883345,41.792420779800004,85.68358,0.0,0.0,0.0,85.76743,0.0,41.7757,111.87342,0.0,49.27577,57.764572,0.0,111.80036,123.18718,63.852715,0.0
2683,856,104.06106690000001,30.60531623,933,104.05787070000001,30.60543778,306.70723860000004,31.539307621000003,61.195328,0.0,0.0,0.0,96.44301,0.0,17.35519,96.86006,0.0,33.287167,38.037754,0.0,106.581795,56.83088,65.89135,0.0
2684,856,104.06106690000001,30.60531623,1239,104.06508290000001,30.60485238,388.4226488,36.4228497854,70.568245,0.0,0.0,0.0,49.548393,0.0,24.725376,125.219444,0.0,33.319588,63.64991,0.0,96.770164,97.70279,61.85409,0.0
2685,857,104.10602790000002,30.62213772,253,104.10500909999999,30.62341935,172.3704069,21.715570820599996,47.311497,0.0,0.0,0.0,51.513756,0.0,27.38517,52.91339,0.0,35.196693,38.641483,0.0,61.686802,52.03365,19.826406,0.0
2686,857,104.10602790000002,30.62213772,699,104.10601,30.6219429,21.65960939,2.22610387168,4.3963356,0.0,0.0,0.0,5.24848,0.0,1.9654408,7.279688,0.0,1.5997397,2.9144647,0.0,6.8204455,5.131219,4.5311785,0.0
2687,857,104.10602790000002,30.62213772,794,104.10836970000001,30.61960094,359.759669,33.3763375034,72.07872,0.0,0.0,0.0,41.637142,0.0,32.07921,98.54797,0.0,12.582789,43.820175,0.0,115.04014,86.764336,82.901985,0.0
2688,858,104.0177605,30.68169041,984,104.01921479999999,30.68133741,144.70234059999999,24.326647029,41.221832,0.0,5.6007376,0.0,23.152931,0.0,2.793696,62.04958,0.0,8.211304,33.018394,0.0,78.32404,92.44161,45.599728,0.0
2689,858,104.0177605,30.68169041,1660,104.0160533,30.68223444,174.2971345,20.714391145,48.007305,0.0,0.0,0.0,40.585308,0.0,3.1526067,80.81021,0.0,17.8921,29.591347,0.0,56.373276,34.11356,49.350796,0.0
2690,858,104.0177605,30.68169041,1897,104.01563940000001,30.67735996,521.1901335,57.606011114600015,105.03359,0.0,0.0,0.0,121.75429,0.0,57.855057,169.75444,0.0,65.680176,80.829056,0.0,151.92387,172.39197,116.45431,0.0
2691,859,104.10711459999999,30.71525519,249,104.1075671,30.71792339,298.8760278,39.517963136,69.75719,0.0,0.0,0.0,72.03569,0.0,50.630844,103.65077,0.0,49.22642,63.36983,0.0,113.73417,123.158264,62.496254,0.0
2692,859,104.10711459999999,30.71525519,901,104.1007402,30.71605867,616.8493952,78.287749873,156.5322,0.0,0.0,0.0,78.56047,0.0,68.34086,217.82446,0.0,111.99743,108.146706,0.0,266.24933,195.94597,125.196144,0.0
2693,859,104.10711459999999,30.71525519,1164,104.1118347,30.71478063,455.04007879999995,63.19348992900001,133.95303,0.0,0.0,0.0,102.521515,0.0,54.700413,168.50752,0.0,82.9537,80.98479,0.0,183.30902,175.64226,133.0399,0.0
2694,859,104.10711459999999,30.71525519,1358,104.106758,30.71287932,265.523103,29.429369154200003,61.80322,0.0,0.0,0.0,29.758276,0.0,61.45609,84.97497,0.0,11.814461,69.8843,0.0,76.049644,95.76309,46.40771,0.0
2695,860,103.9966501,30.64288317,56,103.9971186,30.64328713,63.400928099999994,6.204753666839999,10.146485,0.0,0.0,0.0,20.156237,0.0,5.835825,10.674903,0.0,8.297109,5.5636005,0.0,24.551071,16.882038,9.611828,0.0
2696,860,103.9966501,30.64288317,497,104.0034916,30.6354158,1055.858964,129.14317442200002,196.33572,0.0,0.0,0.0,495.58728,0.0,128.73611,302.19855,0.0,153.51733,148.09865,0.0,454.81973,316.6509,270.72687,0.0
2697,860,103.9966501,30.64288317,1014,103.9936314,30.64138601,333.4956767,51.253403079399995,75.876526,0.0,0.0,0.0,61.1304,0.0,60.79742,147.11487,0.0,23.602886,70.38655,0.0,176.53107,176.72047,156.84895,0.0
2698,860,103.9966501,30.64288317,1077,103.9935681,30.64596869,451.85914800000006,52.92927113999998,106.34997,0.0,0.0,0.0,110.771935,0.0,47.07117,151.19487,0.0,63.157986,73.84003,0.0,152.32472,138.44933,93.89219,0.0
2699,861,104.03366559999999,30.63949841,632,104.0325574,30.64073354,173.25646840000002,20.7325968882,41.71532,0.0,0.0,0.0,40.137337,0.0,24.748846,61.9095,0.0,36.85897,23.93776,0.0,51.45795,56.15211,36.59892,0.0
2700,861,104.03366559999999,30.63949841,1823,104.0357334,30.63610712,424.90014709999997,48.34986862919999,72.780754,0.0,0.0,0.0,122.90594,0.0,34.043213,133.77765,0.0,17.193937,99.49912,0.0,168.36107,134.02585,128.02695,0.0
2701,861,104.03366559999999,30.63949841,1827,104.03199670000001,30.63805941,225.86651030000002,36.170099923799995,60.43844,0.0,0.0,0.0,80.97179,0.0,27.854328,121.94353,0.0,39.845142,49.388084,0.0,121.38938,77.14693,75.683205,0.0
2702,861,104.03366559999999,30.63949841,1893,104.03647,30.63980432,270.8857278,44.9757298714,89.54391,0.0,0.0,0.0,95.417305,0.0,35.423607,159.53134,0.0,83.19801,35.115547,0.0,110.52173,106.39149,64.17698,0.0
2703,862,104.120455,30.65309272,414,104.1214114,30.65498432,228.7977051,36.988914841,74.772194,0.0,0.0,0.0,74.65059,0.0,29.975597,103.20305,0.0,43.501236,49.25842,0.0,114.898964,92.50283,71.35835,0.0
2704,862,104.120455,30.65309272,1065,104.1178297,30.65328507,252.4558637,29.604320356400002,61.482655,0.0,0.0,0.0,0.0,0.0,39.250793,76.1063,0.0,54.445206,25.195728,0.0,79.26881,110.64803,28.893076,0.0
2705,862,104.120455,30.65309272,1220,104.12298349999999,30.65335278,243.98258560000002,48.480218068599996,93.02393,0.0,0.0,0.0,162.40082,0.0,9.191093,131.56451,0.0,81.20342,61.62507,0.0,168.91826,77.47066,82.63066,0.0
2706,862,104.120455,30.65309272,1850,104.12294709999999,30.65199995,267.747214,27.0895081262,50.237164,0.0,0.0,0.0,87.71935,0.0,27.671244,43.701294,0.0,39.246716,49.527752,0.0,91.592636,71.145615,46.06034,0.0
2707,863,104.0519979,30.59381519,243,104.0577985,30.59397529,556.4354364,55.95074553380001,118.60621,0.0,0.0,0.0,132.38553,0.0,36.770588,158.04106,0.0,60.909325,78.7783,0.0,149.52794,147.51474,99.37534,0.0
2708,863,104.0519979,30.59381519,427,104.0480615,30.59370278,377.6218647,41.0981410496,77.14161,0.0,0.0,0.0,112.03812,0.0,42.601246,109.924805,0.0,76.65744,59.178337,0.0,118.577446,94.98025,65.2097,0.0
2709,863,104.0519979,30.59381519,680,104.0519133,30.59656657,305.04224489999996,30.9914439174,67.153984,0.0,0.0,0.0,73.961426,0.0,23.28569,82.32357,0.0,36.814888,40.59548,0.0,92.24167,74.57831,58.929157,0.0
2710,863,104.0519979,30.59381519,1137,104.0518496,30.59103671,308.2651033,27.507312488400004,58.205856,0.0,0.0,0.0,61.945305,0.0,21.814339,77.89242,0.0,28.684454,41.124744,0.0,80.89122,66.634094,53.7982,0.0
2711,864,104.11293719999999,30.59636556,190,104.1071128,30.59610836,559.1429178,79.41735207779999,160.83307,0.0,0.0,0.0,142.3357,0.0,83.45836,168.41147,0.0,121.71834,155.3655,0.0,200.4541,258.52252,149.12163,0.0
2712,864,104.11293719999999,30.59636556,885,104.1128259,30.59898189,290.15887369999996,26.343590176999996,48.13272,0.0,0.0,0.0,54.850685,0.0,17.408743,88.43018,0.0,20.647661,43.280064,0.0,72.28269,68.90975,51.56303,0.0
2713,864,104.11293719999999,30.59636556,1342,104.1130509,30.59436059,222.4742108,25.552001723800004,53.46127,0.0,0.0,0.0,35.18358,0.0,29.324493,71.21378,0.0,34.86832,39.329952,0.0,62.921173,79.21388,39.8566,0.0
2714,865,104.00299190000001,30.69292611,153,104.0001805,30.68818679,590.2740786,59.9383650206,103.69233,0.0,0.0,0.0,165.91019,0.0,38.08093,183.73012,0.0,72.21306,98.061035,0.0,164.29039,151.43869,113.8846,0.0
2715,865,104.00299190000001,30.69292611,1258,104.0039401,30.69501619,248.8159216,23.044987393399996,48.010754,0.0,0.0,0.0,51.993305,0.0,21.34576,68.546455,0.0,31.717638,35.04034,0.0,61.519844,55.747955,35.024563,0.0
2716,865,104.00299190000001,30.69292611,1298,103.99888790000001,30.69473327,441.17013080000004,39.6122502188,64.16058,0.0,0.0,0.0,95.606384,0.0,56.830673,101.31628,0.0,53.83623,38.78981,0.0,120.43618,124.693054,73.68605,0.0
2717,865,104.00299190000001,30.69292611,1627,104.0065398,30.69141036,379.0823482,42.336216342,73.375824,0.0,0.0,0.0,113.96118,0.0,40.54784,130.37825,0.0,50.72283,49.08878,0.0,127.22261,105.59085,85.3267,0.0
2718,866,104.0930635,30.70984187,603,104.09155729999999,30.70768178,279.4987668,33.1596366936,68.49079,0.0,0.0,0.0,54.68602,0.0,31.948107,100.94538,0.0,39.701958,30.742144,0.0,93.220665,92.77013,63.957466,0.0
2719,866,104.0930635,30.70984187,710,104.0877124,30.71150796,544.689017,68.26384878059999,96.978905,0.0,0.0,0.0,163.67831,0.0,110.34082,191.23776,0.0,96.40136,81.998085,0.0,210.03876,208.70721,122.26304,0.0
2720,866,104.0930635,30.70984187,1097,104.09462950000001,30.70924716,163.8130962,31.983921996,64.13818,0.0,0.0,0.0,49.525448,0.0,59.413525,67.192924,0.0,51.59598,77.79589,0.0,78.41248,103.79334,69.7181,0.0
2721,866,104.0930635,30.70984187,1339,104.09390859999999,30.71128143,178.90067340000002,27.5272008792,66.93087,0.0,0.0,0.0,52.085434,0.0,23.981043,91.085396,0.0,14.492572,41.995953,0.0,66.208855,70.27419,45.72444,0.0
2722,867,103.9827442,30.62574617,198,103.9798505,30.6351988,1083.740058,104.46250965219998,184.61043,0.0,0.0,0.0,157.69247,0.0,62.52139,370.74875,0.0,84.09115,159.09103,0.0,297.17984,274.55795,250.68681,0.0
2723,867,103.9827442,30.62574617,229,103.97205500000001,30.62091828,1155.872922,97.59136865660001,200.54744,0.0,0.0,0.0,131.27011,0.0,21.757246,271.36304,0.0,87.46482,166.41481,0.0,329.47003,241.22491,225.65022,0.0
2724,867,103.9827442,30.62574617,307,103.9828708,30.62025518,608.6966974,55.26514237900001,114.05896,0.0,0.0,0.0,122.98337,0.0,44.26946,176.11383,0.0,65.01358,92.88362,0.0,159.13521,114.917984,113.18091,0.0
2725,867,103.9827442,30.62574617,1042,103.987755,30.62805485,544.1833197000001,47.544854298,98.52372,0.0,0.0,0.0,96.11564,0.0,58.075966,118.85999,0.0,63.990677,66.969635,0.0,135.00766,135.44934,68.94485,0.0
2726,868,104.03225069999999,30.63509005,1676,104.0337714,30.63626349,195.336973,52.5612169124,90.50949,0.0,0.0,0.0,132.97475,0.0,66.50147,173.48407,0.0,77.84735,40.17301,0.0,145.74211,135.76123,102.7418,0.0
2727,868,104.03225069999999,30.63509005,1682,104.0337291,30.63346353,229.28823369999998,24.755393294999998,56.87674,0.0,0.0,0.0,31.499466,0.0,24.313374,62.58262,0.0,33.014988,47.85645,0.0,34.603146,98.51715,13.244604,0.0
2728,868,104.03225069999999,30.63509005,1735,104.03107729999999,30.63634952,179.2475238,19.237125987800002,53.323784,0.0,0.0,0.0,20.602913,0.0,29.015015,45.956055,0.0,25.137856,45.207916,0.0,19.792252,72.97081,12.706173,0.0
2729,869,104.1010877,30.67158034,1554,104.10368940000001,30.67231679,262.2700241,27.119569109800004,75.93749,0.0,0.0,0.0,27.18915,0.0,7.402189,61.42351,0.0,30.399502,49.91631,0.0,56.474697,85.01373,60.159527,0.0
2730,869,104.1010877,30.67158034,1671,104.10187459999999,30.669436800000003,249.2431119,31.079277838599996,60.1622,0.0,0.0,0.0,72.82551,0.0,32.306942,82.47772,0.0,38.726215,41.293594,0.0,84.24349,91.927284,43.13963,0.0
2731,869,104.1010877,30.67158034,1706,104.09744570000001,30.67052751,367.8985108,50.25936439040001,118.82777,0.0,0.0,0.0,63.971176,0.0,48.214573,133.75862,0.0,62.117966,79.88233,0.0,157.95578,117.17605,86.29846,0.0
2732,869,104.1010877,30.67158034,1714,104.1001707,30.67370325,251.14769019999997,45.1122051408,70.852936,0.0,0.0,0.0,113.291336,0.0,48.05675,150.20946,0.0,44.02219,66.635376,0.0,142.9425,109.97959,97.303894,0.0
2733,870,104.0552507,30.60277225,230,104.05532579999999,30.60561598,315.25147710000005,27.503810969200003,52.521873,0.0,0.0,0.0,56.833942,0.0,27.190859,80.97018,0.0,32.076675,35.354084,0.0,84.36407,70.3613,50.29854,0.0
2734,870,104.0552507,30.60277225,778,104.05186590000001,30.60293304,324.9887435,31.831039995199998,61.44323,0.0,0.0,0.0,38.036373,0.0,30.208044,85.84337,0.0,41.650738,49.181038,0.0,79.431496,109.890396,36.707703,0.0
2735,870,104.0552507,30.60277225,1045,104.05519749999999,30.60075578,223.5427685,15.3586473758,30.291847,0.0,0.0,0.0,30.60651,0.0,11.397739,46.152573,0.0,16.415806,21.900618,0.0,40.20107,44.20976,23.190407,0.0
2736,870,104.0552507,30.60277225,1245,104.0578993,30.60270356,254.0327086,54.33747833480001,104.50096,0.0,0.0,0.0,109.657745,0.0,52.026466,141.66934,0.0,68.35908,84.384445,0.0,155.99425,156.07088,95.589745,0.0
2737,871,104.13392900000001,30.61760426,349,104.13867259999999,30.62175858,647.0811089,80.0976816608,119.69754,0.0,0.0,0.0,199.62389,0.0,19.942383,262.4973,0.0,104.54972,81.72596,0.0,276.54532,178.44833,187.54768,0.0
2738,871,104.13392900000001,30.61760426,428,104.13651440000001,30.61517896,365.6032421,31.436229585,64.39726,0.0,0.0,0.0,37.53701,0.0,0.0,100.137634,0.0,29.548775,56.62412,0.0,113.33347,60.23951,59.75565,0.0
2739,871,104.13392900000001,30.61760426,843,104.1333581,30.61806707,75.00261237,7.346692364040001,12.970346,0.0,0.0,0.0,12.461855,0.0,6.0673556,23.760494,0.0,8.088838,4.67422,0.0,23.566746,20.464962,10.748248,0.0
2740,872,104.0034106,30.68701985,153,104.0001805,30.68818679,335.34551830000004,31.9590151568,68.96068,0.0,0.0,0.0,70.31956,0.0,21.8734,88.089066,0.0,43.90335,51.34185,0.0,92.85763,72.60462,53.95116,0.0
2741,872,104.0034106,30.68701985,970,104.0021305,30.68485942,269.0147901,26.4534985176,33.25069,0.0,0.0,0.0,81.25877,0.0,32.152554,79.81278,0.0,23.400406,43.1258,0.0,78.004265,80.3601,51.655594,0.0
2742,872,104.0034106,30.68701985,1627,104.0065398,30.69141036,571.5129566,56.45756909559999,105.32273,0.0,0.0,0.0,183.64326,0.0,122.39707,103.97749,0.0,90.039276,19.683626,0.0,203.30685,159.37546,66.66943,0.0
2743,872,104.0034106,30.68701985,1687,104.0078677,30.68522261,471.1184585,60.26399190280001,69.81556,0.0,0.0,0.0,229.98302,0.0,45.67799,175.48537,0.0,54.85316,55.904926,0.0,213.37608,154.11165,170.83801,0.0
2744,873,104.1015821,30.68192194,223,104.10020209999999,30.68127471,150.4000447,26.252016857599997,50.834232,0.0,0.0,0.0,105.06211,0.0,9.590697,62.921562,0.0,29.474474,20.661259,0.0,101.01338,45.798447,51.042442,0.0
2745,873,104.1015821,30.68192194,262,104.10025909999999,30.68461396,324.1581262,46.778861776599996,100.65124,0.0,0.0,0.0,69.793365,0.0,22.313797,127.14273,0.0,42.24628,59.5486,0.0,134.08148,141.17323,73.24781,0.0
2746,873,104.1015821,30.68192194,978,104.1032838,30.68263455,181.1259665,34.37931199,96.74137,0.0,0.0,0.0,0.0,0.0,30.794233,67.486046,0.0,56.713947,95.719696,0.0,86.769745,104.49307,66.72493,0.0
2747,874,103.9960912,30.67274279,342,103.9957969,30.67074439,223.2747683,30.0140942418,61.997097,0.0,0.0,0.0,33.649887,0.0,21.921535,78.97445,0.0,30.723103,47.571888,0.0,80.39671,99.40993,62.396847,0.0
2748,874,103.9960912,30.67274279,790,103.9918974,30.67315839,404.40530010000003,52.43795987519999,103.947395,0.0,0.0,0.0,87.77081,0.0,53.92715,181.6799,0.0,61.764603,48.284405,0.0,155.45122,130.29172,44.205986,0.0
2749,874,103.9960912,30.67274279,979,103.99636770000001,30.67454556,201.55313080000002,25.096753218400007,56.07408,0.0,0.0,0.0,45.67774,0.0,39.78662,59.69205,0.0,23.440012,28.54931,0.0,70.802536,80.63822,41.215195,0.0
2750,874,103.9960912,30.67274279,1219,103.99889350000001,30.6724723,270.1366188,31.469276961400002,50.81813,0.0,0.0,0.0,96.042946,0.0,38.819435,98.537506,0.0,68.82695,36.945133,0.0,50.39463,103.77223,35.496,0.0
2751,875,104.0023938,30.66366051,252,103.9994246,30.663737400000002,284.5999273,40.3515675488,75.35866,0.0,0.0,0.0,95.88742,0.0,53.82506,109.05921,0.0,54.78696,58.676136,0.0,114.877174,111.13189,69.249954,0.0
2752,875,104.0023938,30.66366051,1123,104.0024588,30.66283584,91.61178266,12.326483167300001,23.19283,0.0,0.0,0.0,25.519524,0.0,3.6768289,36.534134,0.0,14.684181,18.012564,0.0,36.464085,31.584232,27.897781,0.0
2753,875,104.0023938,30.66366051,1535,104.0055646,30.66356549,303.9795021,36.2166947808,69.093765,0.0,0.0,2.241129,85.31927,0.0,0.0,172.1064,0.0,0.48388767,57.6563,0.0,88.62601,69.70554,135.01436,0.0
2754,876,104.1117457,30.66314868,462,104.11241240000001,30.65966078,391.80384039999996,38.8638628762,52.071724,0.0,0.0,0.0,48.86715,0.0,36.842773,108.2412,0.0,46.780445,30.371944,0.0,123.48217,146.75655,76.63852,0.0
2755,876,104.1117457,30.66314868,1686,104.1111198,30.66475146,187.4831483,22.9527136122,56.08335,0.0,0.0,0.0,40.521244,0.0,14.662538,69.22717,0.0,28.947903,44.862392,0.0,57.98282,49.456696,36.560696,0.0
2756,876,104.1117457,30.66314868,1810,104.1148162,30.66338768,295.37291339999996,64.7029013572,226.5205,0.0,0.0,0.0,2.7396307,0.0,88.548836,78.17706,0.0,125.04465,274.67276,0.0,141.97453,156.36789,87.923386,0.0
2757,877,104.0283682,30.5816609,91,104.0292501,30.58423404,297.4542591,44.56888429519999,86.65949,0.0,0.0,0.0,111.29794,0.0,18.594954,154.03337,0.0,40.46357,59.55624,0.0,128.24913,96.25613,107.33219,0.0
2758,877,104.0283682,30.5816609,372,104.0266743,30.57742312,496.9689526000001,31.891344996799997,69.464195,0.0,0.0,0.0,48.088062,0.0,34.73777,88.965454,0.0,32.451958,63.64946,0.0,81.88522,90.3086,52.759647,0.0
2759,877,104.0283682,30.5816609,617,104.0306186,30.58109204,224.81010619999998,14.324119543000002,34.81553,0.0,0.0,0.0,21.371672,0.0,18.365627,37.997646,0.0,14.333378,27.592108,0.0,32.070427,43.131798,23.489058,0.0
2760,878,104.09558740000001,30.605287800000003,270,104.0957775,30.60819498,322.7140496,35.0120973164,78.28644,0.0,0.0,0.0,43.532272,0.0,15.71155,105.492165,0.0,29.80884,53.704052,0.0,107.33473,86.307594,56.073147,0.0
2761,878,104.09558740000001,30.605287800000003,681,104.0926227,30.60533263,284.25640980000003,33.4527156082,64.51382,0.0,0.0,0.0,71.96947,0.0,35.373592,94.88634,0.0,39.23437,52.300205,0.0,80.479576,104.63264,55.352333,0.0
2762,878,104.09558740000001,30.605287800000003,899,104.0980187,30.60538701,233.34531299999998,27.359047503600003,66.23315,0.0,0.0,0.0,48.654816,0.0,20.56253,59.0593,0.0,24.600119,59.217316,0.0,88.80874,62.979572,57.2751,0.0
2763,878,104.09558740000001,30.605287800000003,1312,104.09570790000001,30.60237883,322.6038876,29.646490900599996,79.26502,0.0,0.0,0.0,9.828509,0.0,42.887077,70.78872,0.0,38.74114,64.95257,0.0,62.54834,95.78131,34.561882,0.0
2764,879,104.0416006,30.68304127,248,104.0406601,30.68164203,179.34699990000001,18.3198534466,38.397976,0.0,0.0,0.0,37.453503,0.0,18.250006,47.996258,0.0,34.766125,34.82447,0.0,41.500706,50.142082,23.815908,0.0
2765,879,104.0416006,30.68304127,539,104.0372435,30.68504933,472.9959756,64.1395222788,150.0603,0.0,0.0,0.0,147.16008,0.0,52.87614,168.00316,0.0,92.967155,90.40403,0.0,177.6755,145.83669,92.72282,0.0
2766,879,104.0416006,30.68304127,1157,104.0422872,30.68440161,164.488574,24.636095919799995,53.901253,0.0,0.0,0.0,20.19586,0.0,10.282851,105.00779,0.0,0.0,73.09097,0.0,43.093967,70.79118,60.81162,0.0
2767,880,104.1143105,30.68613383,54,104.115936,30.68478406,215.91730460000002,23.444410935200004,57.97505,0.0,0.0,0.0,40.500374,0.0,24.00244,63.56568,0.0,27.797005,27.761457,0.0,59.42062,64.60362,30.26234,0.0
2768,880,104.1143105,30.68613383,657,104.1111145,30.6886652,415.24228,56.3682782802,134.21492,0.0,0.0,0.0,127.17946,0.0,29.184166,191.7683,0.0,64.2281,63.23929,0.0,157.0252,106.62571,100.58795,0.0
2769,880,104.1143105,30.68613383,1344,104.11286059999999,30.68484116,199.5338827,46.4031877616,149.35779,0.0,0.0,0.0,58.4275,0.0,33.750084,104.4182,0.0,68.78389,57.87842,0.0,139.56187,83.83145,87.14257,0.0
2770,881,103.9865454,30.65642194,937,103.990711,30.65129124,694.7491539,146.17377571400002,287.7582,0.0,0.0,0.0,314.2902,0.0,131.9951,421.56317,0.0,175.54738,195.1525,0.0,427.1321,379.53128,263.32675,0.0
2771,881,103.9865454,30.65642194,1084,103.9903198,30.6638787,902.1082005000001,79.551584524,176.00134,0.0,0.0,0.0,115.310356,0.0,81.27309,191.44716,0.0,125.59538,140.24966,0.0,189.63048,247.61467,92.68013,0.0
2772,882,104.061945,30.641577500000004,1448,104.05937420000001,30.64382237,350.1370834,43.76158836719999,91.27561,0.0,0.0,0.0,76.5117,0.0,39.334335,125.967,0.0,38.451797,62.201435,0.0,121.74155,126.85426,63.17745,0.0
2773,882,104.061945,30.641577500000004,1733,104.06016109999999,30.63830872,400.5904883,45.1106234614,83.98397,0.0,0.0,0.0,97.46928,0.0,22.740662,154.40826,0.0,47.132442,62.119137,0.0,130.21114,105.135826,92.20649,0.0
2774,883,104.13368740000001,30.63179186,1455,104.1321073,30.62839123,406.1750909,37.8781047746,90.87214,0.0,0.0,0.0,21.22208,0.0,40.76805,94.271515,0.0,67.265175,84.49354,0.0,75.01435,123.81849,24.904064,0.0
2775,883,104.13368740000001,30.63179186,1500,104.1354307,30.63132727,174.8335651,28.686672025999997,63.317856,0.0,0.0,0.0,44.891853,0.0,25.190258,76.655266,0.0,37.91077,48.805378,0.0,76.50537,79.071266,41.18559,0.0
2776,883,104.13368740000001,30.63179186,1834,104.1356858,30.63618962,523.6733744,63.55667124839999,147.96724,0.0,0.0,0.0,88.339195,0.0,48.992798,174.81842,0.0,84.975555,110.9675,0.0,134.40068,197.08688,72.65967,0.0
2777,884,104.06559,30.5913448,148,104.0685886,30.59134338,287.5102115,24.910102747,44.80482,0.0,0.0,0.0,66.64793,0.0,26.793907,72.618454,0.0,39.969025,25.689564,0.0,70.805664,64.05582,46.973244,0.0
